original_index,location_name,latitude,longitude,city,state
9688,Old City,15.3551,44.2145,St. Augustine,florida
9689,Valderice,38.03333,12.61667,St. Augustine,florida
9693,Florida,28.75054,-82.5001,St. Augustine,florida
9696,Jones Road Subdivision,32.72792,-83.7163,St. Cloud,florida
9702,Greater London,51.50052,-0.10938,St. Petersburg,florida
9703,Sarasota County,27.18248,-82.36498,St. Petersburg,florida
9703,Florida,28.75054,-82.5001,St. Petersburg,florida
9704,Tempe Royal Palms,33.34838,-111.90486,St. Petersburg,florida
9710,West Florida Regional Medical Center Heliport,30.5002,-87.24969,Tallahassee,florida
9715,Eugene Police Department Monroe Street Station,44.05303,-123.10463,Tallahassee,florida
9716,Cherry Wood,39.66178,-75.85633,Tallahassee,florida
9716,Oak Lawn,41.71087,-87.75811,Tallahassee,florida
9718,Tallahassee,30.43826,-84.28073,Tallahassee,florida
9719,Tallahassee,30.43826,-84.28073,Tallahassee,florida
9719,Tallahassee Community College Police Department,30.44428,-84.34047,Tallahassee,florida
9720,Tallahassee,30.43826,-84.28073,Tallahassee,florida
9729,Old Tampa Bay,27.91474,-82.58954,Tampa,florida
9730,Tampa,27.94752,-82.45843,Tampa,florida
9731,Tampa,27.94752,-82.45843,Tampa,florida
9731,Falk Sher,29.74171,73.22529,Tampa,florida
9732,Brooker Creek County Preserve,28.11279,-82.66371,Tarpon Springs,florida
9734,New Port Richey,28.24418,-82.71927,Tarpon Springs,florida
9737,Umatilla County,45.5919,-118.73683,Umatilla,florida
9739,Venice,45.43713,12.33265,Venice,florida
9742,West Palm Beach,26.71534,-80.05337,West Palm Beach,florida
9743,West Palm Beach,26.71534,-80.05337,West Palm Beach,florida
9744,Palm Beach County,26.64757,-80.43651,West Palm Beach,florida
9744,West Palm Beach,26.71534,-80.05337,West Palm Beach,florida
9745,West Palm Beach,26.71534,-80.05337,West Palm Beach,florida
9750,Alabama,32.75041,-86.75026,Winter Park,florida
9754,Adrian,41.89755,-84.03717,Adrian,missouri
9757,Town of Alton,43.49071,-71.24634,Alton,missouri
9758,Union of the Comoros,-12.23333,44.44553,Arcadia,missouri
9764,Bethel Census Area,60.75056,-160.50056,Benton,missouri
9765,Berger,38.67421,-91.33877,Berger,missouri
9768,Blackwell,36.80448,-97.28282,Blackwell -formerly listed in Bonne Terre,missouri
9778,Branson,36.64367,-93.21851,Branson,missouri
9779,Branson,36.64367,-93.21851,Branson,missouri
9782,Town of Brookfield,42.19368,-72.10439,Brookfield,missouri
9783,Camdenton Memorial Airport,37.97417,-92.69246,Camdenton,missouri
9784,Cape Girardeau County,37.38404,-89.68445,Cape Girardeau,missouri
9785,Cape Girardeau County,37.38404,-89.68445,Cape Girardeau,missouri
9786,Cape Girardeau County,37.38404,-89.68445,Cape Girardeau,missouri
9787,Cape Girardeau County,37.38404,-89.68445,Cape Girardeau,missouri
9787,South East District,-25.0,25.75,Cape Girardeau,missouri
9788,Cape Girardeau County,37.38404,-89.68445,Cape Girardeau,missouri
9788,South East District,-25.0,25.75,Cape Girardeau,missouri
9789,Cape Girardeau County,37.38404,-89.68445,Cape Girardeau,missouri
9789,South East District,-25.0,25.75,Cape Girardeau,missouri
9791,Charleston,38.34982,-81.63262,Charleston,missouri
9792,Livingston County,42.72808,-77.77549,Chillicothe,missouri
9792,Livingston County,42.72808,-77.77549,Chillicothe,missouri
9794,Shady Oak Mobile Park,45.58194,-94.2125,Clayton,missouri
9796,Clinton County,44.74623,-73.67817,Clinton,missouri
9803,Missouri,38.25031,-92.50046,Columbia,missouri
9811,Desoto Lakes,27.37143,-82.48982,Desoto,missouri
9813,Front,45.28085,7.66362,Dixon,missouri
9816,Missouri,38.25031,-92.50046,Dumas,missouri
9818,East Prairie,36.77978,-89.38563,East Prairie,missouri
9819,Eldon,38.34836,-92.58158,Eldon,missouri
9820,Ellisville,31.60405,-89.19561,Ellisville,missouri
9825,Gageville,41.84561,-80.66564,Etterville,missouri
9827,Eureka County,39.98389,-116.26856,Eureka,missouri
9829,Excelsior Springs,39.33917,-94.22606,Excelsior Springs,missouri
9834,Excelsior Springs,39.33917,-94.22606,Excelsior Springs,missouri
9836,Old Salem,31.53961,-87.4061,Farmington,missouri
9845,Fort Leonard Wood,37.70573,-92.15717,Fort Leonard Wood,missouri
9846,Fort Leonard Wood,37.70573,-92.15717,Fort Leonard Wood,missouri
9847,Fort Leonard Wood,37.70573,-92.15717,Fort Leonard Wood,missouri
9848,Burrinjuck Waters State Park,-34.99371,148.63827,Franklin County,missouri
9850,Fulton County,33.79025,-84.46702,Fulton,missouri
9851,Garden City,37.97169,-100.87266,Garden City,missouri
9854,Higginsville,39.07251,-93.71716,Higginsville,missouri
9854,Confederate Park,34.25094,-88.73811,Higginsville,missouri
9860,Hornet Bank,-25.75363,149.41003,Hornet,missouri
9861,Land Utilization and Research Area - Oklahoma State University,36.08338,-97.31143,Horton,missouri
9863,Liberty County,31.80723,-81.45626,Independence,missouri
9864,Beacon Hill Park,-30.2985,153.11791,Independence,missouri
9864,Independence County,35.74158,-91.56972,Independence,missouri
9866,Independence County,35.74158,-91.56972,Independence,missouri
9868,Jackson,32.29876,-90.18481,Jackson,missouri
9869,Jefferson City,38.5767,-92.17352,Jefferson City,missouri
9870,Jefferson City,38.5767,-92.17352,Jefferson City,missouri
9870,Mecklenburg-Western Pomerania,53.83333,12.5,Jefferson City,missouri
9871,Jefferson City,38.5767,-92.17352,Jefferson City,missouri
9872,Jefferson City,38.5767,-92.17352,Jefferson City,missouri
9873,Jericho,31.86667,35.45,Jericho springs,missouri
9876,360 Main St.,49.89476,-97.13848,Joplin,missouri
9879,Berry Road Estates,27.9538,-82.0862,Kansas City,missouri
9879,Kansas City,39.09973,-94.57857,Kansas City,missouri
9880,Kansas City,39.09973,-94.57857,Kansas City,missouri
9881,Kansas City,39.09973,-94.57857,Kansas City,missouri
9882,Kansas City,39.09973,-94.57857,Kansas City,missouri
9883,Kansas City,39.09973,-94.57857,Kansas City,missouri
9883,Royals Crossroads,30.97574,-85.99772,Kansas City,missouri
9884,Kansas City,39.09973,-94.57857,Kansas City,missouri
9885,Kansas City,39.09973,-94.57857,Kansas City,missouri
9885,Houston Lake,39.19278,-94.62023,Kansas City,missouri
9885,Houston County,32.45901,-83.66624,Kansas City,missouri
9886,Kansas City,39.09973,-94.57857,Kansas City,missouri
9886,Great Platte River Road Historical Marker,41.03555,-102.21074,Kansas City,missouri
9887,Kansas,38.50029,-98.50063,Kansas City,missouri
9887,Kansas City,39.09973,-94.57857,Kansas City,missouri
9888,Kansas City,39.09973,-94.57857,Kansas City,missouri
9889,Kansas City,39.09973,-94.57857,Kansas City,missouri
9889,Kaw River Access,39.19166,-96.53722,Kansas City,missouri
9890,Microtel Inn & Suites - KCI Airport,39.3063,-94.684,Kansas City,missouri
9890,Kansas City,39.09973,-94.57857,Kansas City,missouri
9890,Tiffany Springs,39.26139,-94.69635,Kansas City,missouri
9891,Kansas City,39.09973,-94.57857,Kansas City,missouri
9892,Kansas City,39.09973,-94.57857,Kansas City,missouri
9893,Kansas City,39.09973,-94.57857,Kansas City,missouri
9894,Kansas City,39.09973,-94.57857,Kansas City,missouri
9895,Kansas City,39.09973,-94.57857,Kansas City,missouri
9895,Kansas,38.50029,-98.50063,Kansas City,missouri
9896,Kansas City,39.09973,-94.57857,Kansas City,missouri
9897,Kansas City,39.09973,-94.57857,Kansas City,missouri
9904,Manor Grove,53.30957,-6.31272,Kirkwood,missouri
9907,Lebanon,33.83333,35.83333,Lebanon,missouri
9910,Lebanon,33.83333,35.83333,Lebanon,missouri
9912,Lemons,40.40418,-93.04743,Lemons,missouri
9925,Liberty County,31.80723,-81.45626,Liberty,missouri
9928,Marceline,39.71197,-92.94825,Marceline,missouri
9929,Macon County,39.86,-88.9616,Macon,missouri
9930,Macon County,39.86,-88.9616,Macon,missouri
9931,Hudson County,40.73094,-74.07594,Maryville,missouri
9933,Milan,45.46427,9.18951,Milan,missouri
9934,Millersburg,40.55451,-81.91792,Millersburg,missouri
9935,Minneola,28.57444,-81.74619,Montgomery,missouri
9936,Old Fort Cemetery,30.8921,-102.87821,Mount Vernon,missouri
9936,Mount Vernon,48.42122,-122.33405,Mount Vernon,missouri
9938,Nevada,39.25021,-116.75119,Nevada,missouri
9941,Frankfurt am Main,50.13083,8.66361,Nevada,missouri
9943,Town of New Haven,41.31041,-72.92425,New Haven,missouri
9944,Town of New Haven,41.31041,-72.92425,New Haven,missouri
9945,New Madrid County,36.59465,-89.65183,New Madrid,missouri
9947,River Side,-20.2775,57.49667,Ozark,missouri
9947,Ozark County,36.64932,-92.44466,Ozark,missouri
9951,Town of Patterson,41.4849,-73.59212,Patterson,missouri
9952,Peculiar,38.71918,-94.45856,Peculiar,missouri
9957,Lake Concord Dam,39.55667,-94.46523,Plattsburg,missouri
9957,Plattsburg,39.56555,-94.44801,Plattsburg,missouri
9957,Salt Lake City,40.76078,-111.89105,Plattsburg,missouri
9959,City of Pleasant Hill,41.57253,-93.48689,Pleasant Hill,missouri
9959,Mount Pleasant,43.59781,-84.76751,Pleasant Hill,missouri
9960,New Zealand,-42.0,174.0,Point Lookout,missouri
9961,Butler County,40.91172,-79.91299,Poplar Bluff,missouri
9966,Raytown,39.00862,-94.46356,Raytown,missouri
9969,Camden County,30.92249,-81.63639,Richland,missouri
9974,Shady Lawn,41.39309,-87.35476,Savannah,missouri
9978,Sikeston,36.87672,-89.58786,Sikeston,missouri
9979,Smithville Lake Community Park,38.77845,-75.7291,Smithville,missouri
9979,Smithville,18.11977,-77.38561,Smithville,missouri
9980,Jenkins County,32.79247,-81.96353,Sparta,missouri
9980,City of Sparta,43.93857,-90.81299,Sparta,missouri
9984,Springfield,39.80172,-89.64371,Springfield,missouri
9989,Springfield,39.80172,-89.64371,Springfield,missouri
9989,Mecklenburg-Western Pomerania,53.83333,12.5,Springfield,missouri
9991,Little Rock,34.74648,-92.28959,Springfield,missouri
9994,Springfield,39.80172,-89.64371,Springfield,missouri
9995,Springfield,39.80172,-89.64371,Springfield,missouri
9996,"Springfield, MO Metro Area",37.36168,-93.17707,Springfield,missouri
9997,Wilson's Creek National Battlefield,37.10001,-93.40987,Springfield,missouri
9997,Springfield,39.80172,-89.64371,Springfield,missouri
10025,Missouri,38.25031,-92.50046,St. Louis,missouri
10025,New Zealand,-42.0,174.0,St. Louis,missouri
10025,Arkansas,34.75037,-92.50044,St. Louis,missouri
10025,Mississippi River Delta,29.16689,-89.25033,St. Louis,missouri
10027,Rose Hill,17.92471,-77.5234,St. Louis,missouri
10034,Sunset Hills,38.53894,-90.40734,St. Louis,missouri
10039,Big Stone County,45.4261,-96.41092,Stone,missouri
10039,Reeds Spring,36.74978,-93.37796,Stone,missouri
10041,North America,46.07323,-100.54688,Sullivan,missouri
10045,City of Troy,42.58173,-83.14575,Troy,missouri
10046,Haunted Hills,-38.2,146.33333,Truxton,missouri
10047,Parish of Saint Ann,18.35,-77.26667,Union,missouri
10047,State of Western Australia,-25.0,122.0,Union,missouri
10048,Tunnel City,44.00719,-90.56569,Valle Mines,missouri
10052,Washington,47.50012,-120.50147,Villa Ridge,missouri
10052,Villa Ridge,38.47255,-90.8868,Villa Ridge,missouri
10064,Avenue B and C,32.71904,-114.66005,West Plains,missouri
10064,West Plains,36.72812,-91.85237,West Plains,missouri
10065,West Plains,36.72812,-91.85237,West Plains,missouri
10066,Elk Creek,39.60516,-122.53916,West Plains,missouri
10066,West Plains,36.72812,-91.85237,West Plains,missouri
10067,West Plains,36.72812,-91.85237,West Plains,missouri
10069,Fort Delaware State Park,39.59317,-75.57187,Delaware City,delaware
10069,Delaware City,39.57775,-75.58945,Delaware City,delaware
10070,Delaware City,39.57775,-75.58945,Delaware City,delaware
10072,Dover,39.15817,-75.52437,Dover,delaware
10073,Dover,39.15817,-75.52437,Dover,delaware
10076,Mount Saint Lenard,-28.67343,153.01853,Woonsocket,delaware
10078,Lake Fredrica Shopping Center,28.5046,-81.3128,Fredrica,delaware
10079,Delaware,39.00039,-75.49992,Gumboro,delaware
10081,Bay of Plenty,-38.1648,176.91284,Lewes,delaware
10082,Locust Grove Farm,43.34972,-78.05417,Middletown,delaware
10082,Town of Middletown,41.54764,-72.65488,Middletown,delaware
10083,New Castle County,39.57833,-75.63898,New Castle,delaware
10084,New Castle County,39.57833,-75.63898,New Castle,delaware
10085,New Zealand,-42.0,174.0,New castle,delaware
10086,New Castle County,39.57833,-75.63898,New Castle County,delaware
10086,New Castle County,39.57833,-75.63898,New Castle County,delaware
10088,Delaware,39.00039,-75.49992,Newark,delaware
10088,Turkey Point,38.90622,-76.49635,Newark,delaware
10088,Maryland,39.00039,-76.74997,Newark,delaware
10089,Deer Park,29.70523,-95.12382,Newark,delaware
10091,City of Newark,40.72417,-74.17243,Newark,delaware
10092,Pike Creek,39.73095,-75.7041,Newark,delaware
10093,Seaford,38.64123,-75.61104,Seaford,delaware
10093,Airport Road Addition,27.22004,-98.09945,Seaford,delaware
10096,Blevins,33.87178,-93.57712,Smyrna,delaware
10101,Town of Bancroft,45.70197,-67.97517,Wilmington,delaware
10102,Town of Wilmington,42.56093,-71.16543,Wilmington,delaware
10104,Town of Wilmington,42.56093,-71.16543,Wilmington,delaware
10107,Belle Fourche,44.67137,-103.85215,Belle Fourche,south dakota
10108,South Dakota,44.50026,-100.25069,Brookings,south dakota
10112,Mount Mariah Baptist Church,31.9121,-88.4253,Deadwood,south dakota
10115,Garden City Park,40.74093,-73.66263,Eagle Butte,south dakota
10117,Ellsworth County,38.69663,-98.20473,Ellsworth,south dakota
10117,Bel Air,39.53594,-76.34829,Ellsworth,south dakota
10120,Fort Pierre,44.35359,-100.37374,Fort Pierre,south dakota
10120,Mecklenburg-Western Pomerania,53.83333,12.5,Fort Pierre,south dakota
10120,Verendrye,48.12112,-100.73903,Fort Pierre,south dakota
10121,Fort Thompson District,44.16294,-99.44714,Fort Thompson,south dakota
10121,Crow Creek,45.10745,-66.60461,Fort Thompson,south dakota
10128,Mount Rushmore,43.88027,-103.4588,Hill City,south dakota
10134,Isabel Province,-8.05379,159.13696,Isabel,south dakota
10137,Little Eagle,45.67583,-100.8043,Little Eagle,south dakota
10146,Mason Church,41.79588,-85.95667,Mitchel,south dakota
10148,Pierre,44.36832,-100.35097,Pierre,south dakota
10149,White Pine County,39.44216,-114.90159,Pine ridge,south dakota
10150,Pine Ridge,43.02554,-102.55627,Pine Ridge,south dakota
10151,Mecklenburg-Western Pomerania,53.83333,12.5,Pine Ridge Reservation,south dakota
10151,Pine Ridge,43.02554,-102.55627,Pine Ridge Reservation,south dakota
10152,Wolf Creek,41.33327,-111.82716,Pine Ridge,south dakota
10152,Pine Ridge,43.02554,-102.55627,Pine Ridge,south dakota
10153,Old Agency,47.32882,-114.29595,Old Agency,south dakota
10155,Rapid City,44.08054,-103.23101,Rapid City,south dakota
10155,Ellsworth Air Force Base,44.14504,-103.10357,Rapid City,south dakota
10156,Bartın,41.58333,32.5,Rapid City,south dakota
10160,Steven's Street Mobile Home Park,48.26935,-117.72038,Rapid City,south dakota
10162,Rock Creek,45.75746,-92.96243,Rock Creek (Bullhead),south dakota
10165,Rainbow City,33.95482,-86.04192,Sioux Falls,south dakota
10167,Sioux Falls,43.54997,-96.70033,Sioux Falls,south dakota
10167,South Dakota,44.50026,-100.25069,Sioux Falls,south dakota
10168,Sioux Falls,43.54997,-96.70033,Sioux Falls,south dakota
10169,Washington,47.50012,-120.50147,Sioux Falls,south dakota
10170,Black Hills,-42.71667,147.03333,Spearfish,south dakota
10175,Santa Claus,38.12005,-86.91416,Wall,south dakota
10180,Myrtle Grove,30.42103,-87.30747,Baxterville,mississippi
10181,Biloxi,30.39603,-88.88531,Biloxi,mississippi
10182,Biloxi,30.39603,-88.88531,Biloxi,mississippi
10182,Keesler Air Force Base Fire Department,30.40096,-88.91213,Biloxi,mississippi
10183,Biloxi,30.39603,-88.88531,Biloxi,mississippi
10183,Keesler Air Force Base Fire Department,30.40096,-88.91213,Biloxi,mississippi
10185,Myers Creek,42.30706,-124.41066,Bogue Chitto,mississippi
10192,"Oklahoma City, OK Metro Area",35.42987,-97.50388,Crystal Springs,mississippi
10206,Laurel County,37.11067,-84.1178,Laurel,mississippi
10210,Mount Pisgah,45.81901,-65.42799,Mantachie,mississippi
10216,Brooklyn,40.6501,-73.94958,Brooklyn,mississippi
10217,Natchez,31.56017,-91.40329,Natchez,mississippi
10220,Ocean Springs,30.41131,-88.82781,Ocean Springs,mississippi
10221,Little Rock,34.74648,-92.28959,Ocean Springs,mississippi
10221,Ocean Springs,30.41131,-88.82781,Ocean Springs,mississippi
10224,Pascagoula River,30.34437,-88.56752,Pascagoula,mississippi
10224,Singing River Hospital Airport,30.37381,-88.53557,Pascagoula,mississippi
10224,Pascagoula,30.36576,-88.55613,Pascagoula,mississippi
10227,Philadelphia County,40.00764,-75.13396,Philadelphia,mississippi
10228,Palestine,31.92157,35.20329,Picayune,mississippi
10230,Piney Grove,39.70592,-78.37723,Polkville,mississippi
10232,Pleasant Ridge,42.47115,-83.14215,Thaxton,mississippi
10236,Queen Victoria Building,-33.8718,151.207,Vicksburg,mississippi
10236,Cedar Grove,18.01225,-77.4963,Vicksburg,mississippi
10237,People’s Republic of China,35.0,105.0,Tylertown,mississippi
10238,Vancleave,30.54047,-88.68752,Vancleave,mississippi
10239,Union of the Comoros,-12.23333,44.44553,Vicksburg,mississippi
10240,Judge Lake,46.25278,-80.58306,Vicksburg,mississippi
10246,Pine Grove,38.41297,-120.65882,Ansonia,connecticut
10248,Town of Avon,41.79067,-72.85384,Avon,connecticut
10251,Lamentation Mountain State Park,41.57899,-72.7626,Berlin,connecticut
10256,Hartford,41.76371,-72.68509,Bloomfield,connecticut
10262,Fairbanks North Star Borough,64.83333,-146.41667,Bristol,connecticut
10262,City of Bristol,51.45,-2.6,Bristol,connecticut
10264,City of Bristol,51.45,-2.6,Bristol,connecticut
10267,Plymouth Town Common,43.75757,-71.68841,Bristol and Plymouth Town lines,connecticut
10267,New England,46.53918,-102.86822,Bristol and Plymouth Town lines,connecticut
10272,Clinton County,44.74623,-73.67817,Clinton,connecticut
10272,Connecticut,41.66704,-72.66648,Clinton,connecticut
10274,Colchester,51.88921,0.90421,Colchester,connecticut
10275,Cornwall,50.41667,-4.75,Cornwall Bridge,connecticut
10276,Coventry,52.40656,-1.51217,Coventry,connecticut
10276,South Street,51.34801,0.34875,Coventry,connecticut
10278,Republic of Seychelles,-4.58333,55.66667,Danbury,connecticut
10283,Irving,32.81402,-96.94889,Derby,connecticut
10285,East Granby,41.94121,-72.72732,East Granby,connecticut
10286,East Haddam,41.45315,-72.4612,East Haddam,connecticut
10287,East Hartford,41.78232,-72.61203,East Hartford,connecticut
10288,East Haven,41.27621,-72.86843,East Haven,connecticut
10289,East Haven,41.27621,-72.86843,East Haven,connecticut
10290,East Windsor,41.91232,-72.54509,East Windsor,connecticut
10294,Connecticut,41.66704,-72.66648,Fairfield,connecticut
10294,Cummings Park,41.04454,-73.51957,Fairfield,connecticut
10295,Fairfield County,34.39511,-81.12123,Fairfield,connecticut
10300,Glastonbury,51.14745,-2.72075,Glastonbury,connecticut
10302,Town of New London,41.33286,-72.09627,Groton,connecticut
10302,Town of Groton,42.61367,-71.56136,Groton,connecticut
10303,Woods County,36.76694,-98.86512,Groton,connecticut
10303,Town of Groton,42.61367,-71.56136,Groton,connecticut
10306,Hartford,41.76371,-72.68509,Hartford,connecticut
10307,Hartford,41.76371,-72.68509,Hartford,connecticut
10311,Killingworth,41.35815,-72.5637,Killingworth,connecticut
10311,Madison,43.07305,-89.40123,Killingworth,connecticut
10311,Hammonasset River,41.3276,-72.6112,Killingworth,connecticut
10313,Killingworth,41.35815,-72.5637,Killingworth,connecticut
10314,Town of Newtown,41.39861,-73.29288,Newtown,connecticut
10315,Blue Crane Route,-32.77816,25.41309,Lampson Corner,connecticut
10315,Burlington County,39.87769,-74.6682,Lampson Corner,connecticut
10316,Camp Columbia,42.04954,-73.75263,Litchfield,connecticut
10317,Town of Litchfield,42.84298,-71.45495,Litchfield,connecticut
10318,Mount Tom,-24.32512,151.66315,Litchfield,connecticut
10320,Woods County,36.76694,-98.86512,Manchester,connecticut
10322,Hubbard Park,40.10643,-85.69609,Meriden,connecticut
10322,Meriden,41.53815,-72.80704,Meriden,connecticut
10327,Middlebury (village),44.01553,-73.16937,Middlebury,connecticut
10327,Little Peoples Nursery,41.66677,-71.26005,Middlebury,connecticut
10327,University Place,47.23565,-122.5504,Middlebury,connecticut
10330,Charles Island,32.33865,-64.67115,Milford,connecticut
10330,Town of Milford,42.15651,-71.5188,Milford,connecticut
10330,Silver Sands,53.63443,-114.6605,Milford,connecticut
10333,Moodus,41.50288,-72.45009,Moodus,connecticut
10335,East New Britain Province,-4.61283,151.88775,New Britain,connecticut
10336,Town of New Haven,41.31041,-72.92425,New Haven,connecticut
10337,Town of New Haven,41.31041,-72.92425,New Haven,connecticut
10338,Town of New Haven,41.31041,-72.92425,New Haven,connecticut
10339,Town of New Haven,41.31041,-72.92425,New Haven,connecticut
10340,Town of New Haven,41.31041,-72.92425,New Haven,connecticut
10341,Town of New Haven,41.31041,-72.92425,New Haven,connecticut
10342,Lighthouse Park,42.14422,-80.06172,New Haven,connecticut
10342,Town of New Haven,41.31041,-72.92425,New Haven,connecticut
10343,Town of New Haven,41.31041,-72.92425,New Haven,connecticut
10343,New Zealand,-42.0,174.0,New Haven,connecticut
10346,Town of New London,41.33286,-72.09627,New London,connecticut
10347,Town of New London,41.33286,-72.09627,New London,connecticut
10348,Town of New London,41.33286,-72.09627,New London,connecticut
10349,Town of New London,41.33286,-72.09627,New London,connecticut
10349,Quaker Hill,41.57954,-73.5429,New London,connecticut
10350,Town of New London,41.33286,-72.09627,New London,connecticut
10351,Al Bank Street,34.19901,43.86894,New Milford,connecticut
10351,New Milford,41.57704,-73.40845,New Milford,connecticut
10353,Booth,-35.61017,149.0328,Newtown,connecticut
10353,Main Street City Park,45.42928,-122.77482,Newtown,connecticut
10354,North Branford,41.3276,-72.76732,North Branford,connecticut
10355,North Branford,41.3276,-72.76732,North Branford,connecticut
10356,North Haven,41.39093,-72.85954,North Haven,connecticut
10356,Garden Grove,33.77391,-117.94145,North Haven,connecticut
10357,Territory of Norfolk Island,-29.03333,167.95,Norfolk,connecticut
10359,North Haven,41.39093,-72.85954,North Haven,connecticut
10360,Town of Norwich,41.54948,-72.08827,Norwich,connecticut
10361,Jadder Cemetery,15.467,44.17787,Norwalk,connecticut
10361,Norwalk,33.90224,-118.08173,Norwalk,connecticut
10362,Gardner,42.57509,-71.99813,Oakdale,connecticut
10364,Orange Walk District,17.76667,-88.8,Orange,connecticut
10367,Hartford,41.76371,-72.68509,Portland,connecticut
10367,Russian Federation,60.0,100.0,Portland,connecticut
10368,Preston County,39.4693,-79.66816,Preston,connecticut
10370,Putnam County,41.42666,-73.74951,Putnam,connecticut
10372,Salem,44.9429,-123.0351,Salem,connecticut
10372,Gardner Lake,41.51221,-72.22654,Salem,connecticut
10373,Salem,44.9429,-123.0351,Salem,connecticut
10376,East Village,45.44601,-63.56681,Shelton,connecticut
10384,Town of Stratford,41.20452,-73.12998,Stratford,connecticut
10385,Town of Stratford,41.20452,-73.12998,Stratford,connecticut
10388,Hells Gate,-34.62813,144.04534,Sterling/Voluntown,connecticut
10388,Town of Sterling,42.44125,-71.773,Sterling/Voluntown,connecticut
10390,Suffield Depot,41.98121,-72.64981,Suffield,connecticut
10394,Torrington,41.80065,-73.12122,Torrington,connecticut
10398,Breakneck Hill,-42.82,147.42999,Voluntown,connecticut
10399,Wallingford,41.45704,-72.82316,Wallingford,connecticut
10400,Moses Lake,47.13014,-119.27808,Wallingford,connecticut
10404,Wallingford,41.45704,-72.82316,Wallingford,connecticut
10405,Wallingford,41.45704,-72.82316,Wallingford,connecticut
10407,Hudson County,40.73094,-74.07594,Watertown,connecticut
10407,Connecticut,41.66704,-72.66648,Watertown,connecticut
10408,Main Street City Park,45.42928,-122.77482,Watertown,connecticut
10408,City of Watertown Town,42.36999,-71.17744,Watertown,connecticut
10409,City of Watertown Town,42.36999,-71.17744,Watertown,connecticut
10410,West Hartford,41.76204,-72.74204,West Hartford,connecticut
10411,West Hartford,41.76204,-72.74204,West Hartford,connecticut
10412,West Hartford,41.76204,-72.74204,West Hartford,connecticut
10413,West Haven,41.27065,-72.94705,West Haven,connecticut
10414,West Haven,41.27065,-72.94705,West Haven,connecticut
10414,West Haven Fire Department Savin Rock Hose Company 4,41.28512,-72.9546,West Haven,connecticut
10415,West Haven,41.27065,-72.94705,West Haven,connecticut
10416,West Haven,41.27065,-72.94705,West Haven,connecticut
10417,West Haven,41.27065,-72.94705,West Haven,connecticut
10424,Town of Winchester,42.45178,-71.14632,Winchester,connecticut
10425,Windham County,42.99059,-72.71384,Windham,connecticut
10428,Broadway,40.73204,-75.05156,Alexandria,minnesota
10428,Alexandria,31.20176,29.91582,Alexandria,minnesota
10430,Anoka County,45.27324,-93.24645,Anoka,minnesota
10432,Anoka County,45.27324,-93.24645,Anoka,minnesota
10432,River Nile,19.0,33.2,Anoka,minnesota
10434,Andy's Corners,42.7579,-80.53828,Apple Valley,minnesota
10436,Falcon Ridge,39.38038,-76.78692,Apple Valley,minnesota
10444,Brooklyn,40.6501,-73.94958,Brooklyn Center,minnesota
10445,Brooklyn,40.6501,-73.94958,Brooklyn Park,minnesota
10446,Brooklyn,40.6501,-73.94958,Brooklyn Park,minnesota
10447,Buffalo County,40.85515,-99.07497,Buffalo,minnesota
10447,Sturges Park,45.16524,-93.87553,Buffalo,minnesota
10448,Burnsville,44.76774,-93.27772,Burnsville,minnesota
10451,Water Tower Park,-31.7275,115.7614,Chanhassen,minnesota
10451,Chanhassen,44.86219,-93.53079,Chanhassen,minnesota
10453,British Columbia,53.99983,-125.0032,Columbia heights,minnesota
10454,Cottage Grove,44.82774,-92.94382,Cottage Grove,minnesota
10459,Town of Fountain Lake,34.614,-92.91973,Delano,minnesota
10459,Delano,35.76884,-119.24705,Delano,minnesota
10460,Delano,35.76884,-119.24705,Delano,minnesota
10464,Duluth,46.78327,-92.10658,Duluth,minnesota
10465,Little Theater,40.10012,-74.22709,Duluth,minnesota
10467,Duluth,46.78327,-92.10658,Duluth,minnesota
10468,Duluth,46.78327,-92.10658,Duluth,minnesota
10468,Morgan County,34.45347,-86.85293,Duluth,minnesota
10469,Spirit Mountain Wilderness,35.29028,-114.65472,Duluth,minnesota
10473,Le Sueur County,44.37143,-93.73008,Elysian,minnesota
10478,Blue Moon,37.5076,-82.69766,Grove City,minnesota
10478,Grove City,26.91423,-82.32704,Grove City,minnesota
10479,Hastings District,-39.63333,176.85,Hastings,minnesota
10483,Hoyt Lakes,47.51965,-92.13851,Hoyt Lakes,minnesota
10487,Lake Elmo,44.9958,-92.87938,Lake Elmo,minnesota
10488,Lamar County,33.77921,-88.0969,Lamar,minnesota
10491,Commander Holbrook Park,-35.71942,147.31674,Long Lake,minnesota
10491,Long Lake,42.37085,-88.12758,Long Lake,minnesota
10492,Loon Lake,48.06156,-117.63273,Loon Lake,minnesota
10495,Maplewood,44.95302,-92.99522,Maplewood,minnesota
10496,Minneapolis,44.97997,-93.26384,Minneapolis,minnesota
10499,Minneapolis,44.97997,-93.26384,Minneapolis,minnesota
10500,Minneapolis,44.97997,-93.26384,Minneapolis,minnesota
10501,Minneapolis,44.97997,-93.26384,Minneapolis,minnesota
10503,Minneapolis,44.97997,-93.26384,Minneapolis,minnesota
10503,Mississippi,32.75041,-89.75036,Minneapolis,minnesota
10503,Minnesota,46.25024,-94.25055,Minneapolis,minnesota
10503,Wisconsin,44.50024,-90.00041,Minneapolis,minnesota
